checked_at_utc,Town,Field,Original URL,OK,Status,Final URL,Soft404,Elapsed ms,Error
2026-01-20T16:24:11.719710+00:00,Middlebury,Application Form URL,https://www.middlebury-ct.org/sites/g/files/vyhlif6871/f/pages/town_of_middlebury_application_for_employment.pdf,True,200,https://www.middlebury-ct.org/sites/g/files/vyhlif6871/f/pages/town_of_middlebury_application_for_employment.pdf,False,6992,
2026-01-20T16:24:11.719710+00:00,Lisbon,Application Form URL,https://www.lisbonct.gov/DocumentCenter/View/547/Application-for-Employment-PDF,True,200,https://www.lisbonct.gov/DocumentCenter/View/547/Application-for-Employment-PDF,False,9048,
2026-01-20T16:24:11.719710+00:00,Middlefield,Employment Page URL,https://www.middlefieldct.org/Jobs.aspx,True,200,https://www.middlefieldct.org/Jobs.aspx,False,7212,
2026-01-20T16:24:11.719710+00:00,Milford,Employment Page URL,https://www.milfordct.us/767/Employment-Opportunities,True,200,https://www.milfordct.us/767/Employment-Opportunities,False,6460,
2026-01-20T16:24:11.719710+00:00,Middletown,Employment Page URL,https://www.governmentjobs.com/careers/middletownct,True,200,https://www.governmentjobs.com/careers/middletownct,False,7224,
2026-01-20T16:24:11.719710+00:00,Montville,Application Form URL,https://www.townofmontville.org/form-repository/DownloadFile.aspx?FileID=1031,True,200,https://www.townofmontville.org/form-repository/DownloadFile.aspx?FileID=1031,False,6203,
2026-01-20T16:24:11.719710+00:00,Monroe,Employment Page URL,https://www.monroect.gov/p/available-positions,True,200,https://www.monroect.gov/p/available-positions,False,7283,
2026-01-20T16:24:11.719710+00:00,Montville,Employment Page URL,https://www.townofmontville.org/careers/,True,200,https://www.townofmontville.org/careers/,False,6474,
2026-01-20T16:24:11.719710+00:00,Monroe,Application Form URL,https://www.monroect.gov/p/application-for-employment,True,200,https://www.monroect.gov/p/application-for-employment,False,6790,
2026-01-20T16:24:11.719710+00:00,Newtown,Employment Page URL,https://www.newtown-ct.gov/human-resources/pages/employment-openings,False,403,https://www.newtown-ct.gov/human-resources/pages/employment-openings,False,6313,
2026-01-20T16:24:11.719710+00:00,Naugatuck,Application Form URL,http://www.naugatuck-ct.gov/filestorage/166/203/1586/ApplicationforEmployment.pdf,True,200,https://www.naugatuck-ct.gov/filestorage/166/203/1586/ApplicationforEmployment.pdf,False,7168,
2026-01-20T16:24:11.719710+00:00,Morris,Employment Page URL,https://www.morrisct.gov/job-openings,True,200,https://www.morrisct.gov/job-openings,False,7512,
2026-01-20T16:24:11.719710+00:00,Marlborough,Application Form URL,https://www.marlboroughct.net/Job_Application.pdf,True,200,https://cms2.revize.com/revize/marlborough/Job_Application.pdf,False,13874,
2026-01-20T16:24:11.719710+00:00,Naugatuck,Employment Page URL,http://www.naugatuck-ct.gov/human-resources/employment,True,200,https://www.naugatuck-ct.gov/human-resources/employment,False,7745,
2026-01-20T16:24:11.719710+00:00,Newington,Employment Page URL,https://www.newingtonct.gov/1179/Employment-Opportunities,True,200,https://www.newingtonct.gov/1179/Employment-Opportunities,False,7459,
2026-01-20T16:24:11.719710+00:00,Newington,Application Form URL,https://www.newingtonct.gov/DocumentCenter/View/116/Employment-Application-PDF,True,200,https://www.newingtonct.gov/DocumentCenter/View/116/Employment-Application-PDF,False,7522,
2026-01-20T16:24:11.719710+00:00,Newtown,Application Form URL,https://www.newtown-ct.gov/human-resources/files/employment-application-0,False,403,https://www.newtown-ct.gov/human-resources/files/employment-application-0,False,7322,
2026-01-20T16:24:11.719710+00:00,New Fairfield,Employment Page URL,https://www.applitrack.com/newfairfield/onlineapp/default.aspx,True,200,https://www.applitrack.com/newfairfield/onlineapp/default.aspx,False,7368,
2026-01-20T16:24:11.719710+00:00,New Canaan,Employment Page URL,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cc5de7eb-4d8c-4b09-aafa-ddaefc2b33b3,True,200,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cc5de7eb-4d8c-4b09-aafa-ddaefc2b33b3,False,7762,
2026-01-20T16:24:11.719710+00:00,New London,Employment Page URL,https://newlondonct.gov/employment-opportunities,True,200,https://newlondonct.gov/employment-opportunities,False,7152,
2026-01-20T16:24:11.719710+00:00,New Haven,Employment Page URL,https://www.jobapscloud.com/oec/NewHaven/,True,200,https://www.jobapscloud.com/oec/NewHaven/,False,8444,
2026-01-20T16:24:11.719710+00:00,New Britain,Employment Page URL,https://www.newbritainct.gov/services/civil/employment/job-postingshtm,True,200,https://www.newbritainct.gov/services/civil/employment/job-postingshtm,False,9176,
2026-01-20T16:24:11.719710+00:00,New London,Application Form URL,https://newlondonct.gov/filestorage/7495/7518/7798/9750/Employment_Application_Form.pdf,True,200,https://newlondonct.gov/filestorage/7495/7518/7798/9750/Employment_Application_Form.pdf,False,6241,
2026-01-20T16:24:11.719710+00:00,New Milford,Employment Page URL,https://www.newmilford.org/personnel/job-openings,True,200,https://www.newmilford.org/personnel/job-openings,False,6923,
2026-01-20T16:24:11.719710+00:00,New Milford,Application Form URL,https://www.newmilford.org/filestorage/3088/3126/Employment_Application_fillable_2021_%282%29.pdf,False,404,https://www.newmilford.org/filestorage/3088/3126/Employment_Application_fillable_2021_%282%29.pdf,False,6486,
2026-01-20T16:24:11.719710+00:00,Norfolk,Application Form URL,https://norfolkct.org/wp-content/uploads/2023/12/Application-for-Employment.pdf,True,200,https://norfolkct.org/wp-content/uploads/2023/12/Application-for-Employment.pdf,False,6746,
2026-01-20T16:24:11.719710+00:00,North Branford,Employment Page URL,https://www.northbranfordct.gov/jobs.aspx,True,200,https://www.northbranfordct.gov/jobs.aspx,False,7801,
2026-01-20T16:24:11.719710+00:00,North Haven,Employment Page URL,https://www.northhaven-ct.gov/government/employment_opportunities.php,True,200,https://www.northhaven-ct.gov/government/employment_opportunities.php,False,6751,
2026-01-20T16:24:11.719710+00:00,North Stonington,Employment Page URL,https://www.northstoningtonct.gov/home/pages/job-openings,False,403,https://www.northstoningtonct.gov/home/pages/job-openings,False,6667,
2026-01-20T16:24:11.719710+00:00,North Canaan,Application Form URL,https://municipal-documents.s3.amazonaws.com/uploads/north-canaan-ct/board-of-selectmen/articles/announcements/4393/rich_text_field_file/17206348541/Town%20of%20North%20Canaan%20Employment%20Application.pdf,True,200,https://municipal-documents.s3.amazonaws.com/uploads/north-canaan-ct/board-of-selectmen/articles/announcements/4393/rich_text_field_file/17206348541/Town%20of%20North%20Canaan%20Employment%20Application.pdf,False,6933,
2026-01-20T16:24:11.719710+00:00,North Branford,Application Form URL,https://www.northbranfordct.gov/FormCenter/General-Forms-4/Job-Application-47,True,200,https://www.northbranfordct.gov/FormCenter/General-Forms-4/Job-Application-47,False,7926,
2026-01-20T16:24:11.719710+00:00,Norwich,Employment Page URL,https://www.norwichct.gov/718/Employment-Opportunities,True,200,https://www.norwichct.gov/718/Employment-Opportunities,False,6641,
2026-01-20T16:24:11.719710+00:00,Norwalk,Employment Page URL,https://www.governmentjobs.com/careers/norwalk,True,200,https://www.governmentjobs.com/careers/norwalk,False,6965,
2026-01-20T16:24:11.719710+00:00,Old Saybrook,Application Form URL,https://www.oldsaybrookct.gov/selectmans-office/files/employmentapplicationv2024-05-30writablepdf,False,403,https://www.oldsaybrookct.gov/selectmans-office/files/employmentapplicationv2024-05-30writablepdf,False,6212,
2026-01-20T16:24:11.719710+00:00,Preston,Application Form URL,http://cp-stcity.civicplus.com/support/application.pdf,False,404,http://cp-stcity.civicplus.com/support/application.pdf,False,178,
2026-01-20T16:24:11.719710+00:00,Old Lyme,Application Form URL,https://www.oldlyme-ct.gov/DocumentCenter/View/509/Job-Application-PDF,True,200,https://www.oldlyme-ct.gov/DocumentCenter/View/509/Job-Application-PDF,False,7054,
2026-01-20T16:24:11.719710+00:00,Old Saybrook,Employment Page URL,https://www.oldsaybrookct.gov/selectmans-office/town-employee-information/pages/employment-opportunities,False,403,https://www.oldsaybrookct.gov/selectmans-office/town-employee-information/pages/employment-opportunities,False,6829,
2026-01-20T16:24:11.719710+00:00,New Britain,Application Form URL,https://www.newbritainct.gov/fs/resource-manager/view/17872a85-abad-4c41-a629-4ad89bb25b00,True,200,https://resources.finalsite.net/images/v1674583127/newbritainctgov/tvqiu5hlfeqjb42aya38/FillableApplicationJan23.pdf,False,14497,
2026-01-20T16:24:11.719710+00:00,Old Lyme,Employment Page URL,https://www.oldlyme-ct.gov/Jobs.aspx,True,200,https://www.oldlyme-ct.gov/Jobs.aspx,False,7881,
2026-01-20T16:24:11.719710+00:00,Oxford,Employment Page URL,https://www.oxford-ct.gov/home/pages/employment-opportunities,False,403,https://www.oxford-ct.gov/home/pages/employment-opportunities,False,7037,
2026-01-20T16:24:11.719710+00:00,Plainfield,Employment Page URL,https://www.plainfieldct.org/how_do_i/apply_for_obtain/job_opportunities.php,True,200,https://www.plainfieldct.org/how_do_i/apply_for_obtain/job_opportunities.php,False,6723,
2026-01-20T16:24:11.719710+00:00,Oxford,Application Form URL,https://www.oxford-ct.gov/selectmans-office/files/employment-application,False,403,https://www.oxford-ct.gov/selectmans-office/files/employment-application,False,7280,
2026-01-20T16:24:11.719710+00:00,Orange,Employment Page URL,https://www.orange-ct.gov/Jobs.aspx,True,200,https://www.orange-ct.gov/Jobs.aspx,False,8027,
2026-01-20T16:24:11.719710+00:00,Plainville,Employment Page URL,https://www.plainvillect.com/human-resources/pages/job-opportunities,False,403,https://www.plainvillect.com/human-resources/pages/job-opportunities,False,5928,
2026-01-20T16:24:11.719710+00:00,Plainville,Application Form URL,https://www.applitrack.com/plainville/onlineapp/default.aspx,True,200,https://www.applitrack.com/plainville/onlineapp/default.aspx,False,7552,
2026-01-20T16:24:11.719710+00:00,Plymouth,Application Form URL,https://www.plymouthct.gov/jobs/71/,True,200,https://www.plymouthct.gov/jobs/71/,False,6763,
2026-01-20T16:24:11.719710+00:00,Plymouth,Employment Page URL,https://www.plymouthct.gov/jobs,True,200,https://www.plymouthct.gov/jobs,False,7095,
2026-01-20T16:24:11.719710+00:00,North Haven,Application Form URL,https://www.northhaven-ct.gov/Document%20Center/Government/employment/EmploymentApplicationFillable392022v1_3.pdf?t=202412181620010,True,200,https://cms4files.revize.com/townofnorthhaven/Document%20Center/Government/employment/EmploymentApplicationFillable392022v1_3.pdf?t=202412181620010&t=202412181620010,False,13684,
2026-01-20T16:24:11.719710+00:00,Pomfret,Employment Page URL,https://www.pomfretct.gov/first-selectmens-office/pages/employmentvolunteer-opportunities,False,403,https://www.pomfretct.gov/first-selectmens-office/pages/employmentvolunteer-opportunities,False,7021,
2026-01-20T16:24:11.719710+00:00,Pomfret,Application Form URL,https://www.pomfretct.gov/first-selectmans-office/files/application,False,403,https://www.pomfretct.gov/first-selectmans-office/files/application,False,7186,
2026-01-20T16:24:11.719710+00:00,Portland,Employment Page URL,https://www.portlandct.org/employment-opportunities,True,200,https://www.portlandct.org/employment-opportunities,False,7042,
2026-01-20T16:24:11.719710+00:00,Portland,Application Form URL,https://www.portlandct.org/_files/ugd/9e6474_54bf1837850e4732ae85931cf4f79722.pdf,False,,,False,7027,"HTTPSConnectionPool(host='d6b5601c-dc3e-4282-af80-0a0237e4e74e.filesusr.com', port=443): Max retries exceeded with url: /ugd/9e6474_54bf1837850e4732ae85931cf4f79722.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002327B691950>: Failed to resolve 'd6b5601c-dc3e-4282-af80-0a0237e4e74e.filesusr.com' ([Errno 11002] getaddrinfo failed)""))"
2026-01-20T16:24:11.719710+00:00,Shelton,Employment Page URL,https://cityofshelton.org/p/job-opportunities,False,,,False,20,"HTTPSConnectionPool(host='cityofshelton.org', port=443): Max retries exceeded with url: /p/job-opportunities (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002327B692350>: Failed to resolve 'cityofshelton.org' ([Errno 11002] getaddrinfo failed)""))"
2026-01-20T16:24:11.719710+00:00,Shelton,Application Form URL,http://cityofshelton.org/Home/DownloadDocument?docId=d3f41bf8-d2ce-4937-8811-cf8886fe9ce8,False,,,False,3,"HTTPConnectionPool(host='cityofshelton.org', port=80): Max retries exceeded with url: /Home/DownloadDocument?docId=d3f41bf8-d2ce-4937-8811-cf8886fe9ce8 (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002327B685A70>: Failed to resolve 'cityofshelton.org' ([Errno 11002] getaddrinfo failed)""))"
2026-01-20T16:24:11.719710+00:00,Sherman,Employment Page URL,https://www.shermanct.gov/job-openings,False,,,False,25,"HTTPSConnectionPool(host='www.shermanct.gov', port=443): Max retries exceeded with url: /job-openings (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002327B692850>: Failed to resolve 'www.shermanct.gov' ([Errno 11002] getaddrinfo failed)""))"
2026-01-20T16:24:11.719710+00:00,Sharon,Application Form URL,http://cp-stcity.civicplus.com/support/application.pdf,False,404,http://cp-stcity.civicplus.com/support/application.pdf,False,131,
2026-01-20T16:24:11.719710+00:00,Preston,Employment Page URL,https://www.preston-ct.org/Jobs.aspx,True,200,https://www.preston-ct.org/Jobs.aspx,False,7712,
2026-01-20T16:24:11.719710+00:00,Redding,Employment Page URL,https://reddingct.gov/about-redding/jobs/,True,200,https://reddingct.gov/about-redding/jobs/,False,7029,
2026-01-20T16:24:11.719710+00:00,Prospect,Application Form URL,https://cdn.townweb.com/townofprospect.gov/wp-content/uploads/2024/04/1Town_of_Prospect_Employment_Application_Revised_202122.pdf,True,200,https://cdn.townweb.com/townofprospect.gov/wp-content/uploads/2024/04/1Town_of_Prospect_Employment_Application_Revised_202122.pdf,False,7397,
2026-01-20T16:24:11.719710+00:00,Prospect,Employment Page URL,https://townofprospect.gov/employment-opportunities/,True,200,https://townofprospect.gov/employment-opportunities/,False,7506,
2026-01-20T16:24:11.719710+00:00,Redding,Application Form URL,https://reddingct.gov/wp-content/uploads/2025/04/employment_application_fillable_4_2025363627.pdf,True,200,https://reddingct.gov/wp-content/uploads/2025/04/employment_application_fillable_4_2025363627.pdf,False,7318,
2026-01-20T16:24:11.719710+00:00,Putnam,Employment Page URL,https://www.putnamct.us/departments/human-resources/job-postings,True,200,https://www.putnamct.us/departments/human-resources/job-postings,False,8610,
2026-01-20T16:24:11.719710+00:00,Ridgefield,Employment Page URL,https://www.ridgefieldct.gov/departments/human_resources/current_employment_opportunities.php,True,200,https://www.ridgefieldct.gov/departments/human_resources/current_employment_opportunities.php,False,7253,
2026-01-20T16:24:11.719710+00:00,Ridgefield,Application Form URL,https://www.ridgefieldct.gov/Documents/Departments/Human%20Resources/Current%20Employment%20Opportunities/job_application_fillable_form_2024_1.pdf?t=202509181700240,True,200,https://www.ridgefieldct.gov/Documents/Departments/Human%20Resources/Current%20Employment%20Opportunities/job_application_fillable_form_2024_1.pdf?t=202509181700240,False,7314,
2026-01-20T16:24:11.719710+00:00,Rocky Hill,Application Form URL,https://www.rockyhillct.gov/DocumentCenter/View/349/Application-for-Employment-PDF,True,200,https://www.rockyhillct.gov/DocumentCenter/View/349/Application-for-Employment-PDF,False,7079,
2026-01-20T16:24:11.719710+00:00,Rocky Hill,Employment Page URL,https://www.rockyhillct.gov/300/Employment-Opportunities,True,200,https://www.rockyhillct.gov/300/Employment-Opportunities,False,7561,
2026-01-20T16:24:11.719710+00:00,Roxbury,Employment Page URL,https://www.roxburyct.com/Jobs.aspx,True,200,https://www.roxburyct.com/Jobs.aspx,False,7437,
2026-01-20T16:24:11.719710+00:00,Seymour,Employment Page URL,https://www.seymourct.org/jobs,True,200,https://www.seymourct.org/jobs,False,6574,
2026-01-20T16:24:11.719710+00:00,Roxbury,Application Form URL,https://www.roxburyct.com/DocumentCenter/View/686/Employment-Application-PDF,True,200,https://www.roxburyct.com/DocumentCenter/View/686/Employment-Application-PDF,False,7355,
2026-01-20T16:24:11.719710+00:00,Salem,Employment Page URL,https://www.salemct.gov/human-resources,False,403,https://www.salemct.gov/human-resources,False,6901,
2026-01-20T16:24:11.719710+00:00,Plainfield,Application Form URL,https://www.plainfieldct.org/Document%20Center/How%20Do%20I/Jobs/employmentapplication.pdf,True,200,https://cms9files.revize.com/plainfieldct/Document%20Center/How%20Do%20I/Jobs/employmentapplication.pdf,False,16051,
2026-01-20T16:24:11.719710+00:00,Salem,Application Form URL,https://www.salemct.gov/human-resources/files/employment-application-0,False,403,https://www.salemct.gov/human-resources/files/employment-application-0,False,7050,
2026-01-20T16:24:11.719710+00:00,Simsbury,Employment Page URL,https://www.governmentjobs.com/careers/simsburyct,True,200,https://www.governmentjobs.com/careers/simsburyct,False,6931,
2026-01-20T16:24:11.719710+00:00,Salisbury,Employment Page URL,https://www.salisburyct.us/employment/,True,200,https://www.salisburyct.us/employment/,False,7417,
2026-01-20T16:24:11.719710+00:00,Sharon,Employment Page URL,https://www.sharonct.gov/Jobs.aspx,True,200,https://www.sharonct.gov/Jobs.aspx,False,7661,
2026-01-20T16:24:11.719710+00:00,Somers,Employment Page URL,https://www.somersct.gov/employment-opportunities/,False,404,https://www.somersct.gov/employment-opportunities/,False,7538,
2026-01-20T16:24:11.719710+00:00,Somers,Application Form URL,https://www.somersct.gov/download/zz_unpublished_documents/Jobs%20and%20Human%20Resources/employment%20applic.pdf,False,404,https://www.somersct.gov/download/zz_unpublished_documents/Jobs%20and%20Human%20Resources/employment%20applic.pdf,False,6837,
2026-01-20T16:24:11.719710+00:00,South Windsor,Employment Page URL,https://www.southwindsor-ct.gov/jobs,False,403,https://www.southwindsor-ct.gov/jobs,False,6985,
2026-01-20T16:24:11.719710+00:00,Southbury,Application Form URL,https://www.southbury-ct.org/filestorage/20558/20703/Southbury-employment-application-2025-fillable.pdf,True,200,https://www.southbury-ct.org/filestorage/20558/20703/Southbury-employment-application-2025-fillable.pdf,False,6863,
2026-01-20T16:24:11.719710+00:00,Southbury,Employment Page URL,https://www.southbury-ct.org/employment,True,200,https://www.southbury-ct.org/employment,False,7537,
2026-01-20T16:24:11.719710+00:00,Southington,Application Form URL,https://jobs.appone.com/townofsouthington-humanresources,False,,,False,6423,"HTTPSConnectionPool(host='jobs.appone.com', port=443): Max retries exceeded with url: /townofsouthington-humanresources (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))"
2026-01-20T16:24:11.719710+00:00,Sprague,Application Form URL,https://www.ctsprague.org/resources/application_for_employment_revised_2-26-25.pdf,True,200,https://www.ctsprague.org/resources/application_for_employment_revised_2-26-25.pdf,False,6895,
2026-01-20T16:24:11.719710+00:00,Stafford,Employment Page URL,https://www.staffordct.org/departments/human_resources.php,True,200,https://www.staffordct.org/departments/human_resources.php,False,6991,
2026-01-20T16:24:11.719710+00:00,Stonington,Employment Page URL,https://www.stonington-ct.gov/administrative-services/pages/employment-opportunities,False,403,https://www.stonington-ct.gov/administrative-services/pages/employment-opportunities,False,6454,
2026-01-20T16:24:11.719710+00:00,Stratford,Application Form URL,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/3632/Stratford/2768288/APPLICATION_FOR_EMPLOYMENT.pdf,True,200,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/3632/Stratford/2768288/APPLICATION_FOR_EMPLOYMENT.pdf,False,6867,
2026-01-20T16:24:11.719710+00:00,Thompson,Employment Page URL,https://www.thompsonct.org/human-resources/pages/employment-volunteer-opportunities,False,403,https://www.thompsonct.org/human-resources/pages/employment-volunteer-opportunities,False,7031,
2026-01-20T16:24:11.719710+00:00,Suffield,Application Form URL,https://resources.finalsite.net/images/v1591199569/suffieldctgov/uastjpqguqv8mv8y9mm9/EmploymentApplication.pdf,True,200,https://resources.finalsite.net/images/v1591199569/suffieldctgov/uastjpqguqv8mv8y9mm9/EmploymentApplication.pdf,False,7464,
2026-01-20T16:24:11.719710+00:00,Tolland,Employment Page URL,https://www.tollandct.gov/human-resources/pages/employment-opportunities,False,403,https://www.tollandct.gov/human-resources/pages/employment-opportunities,False,6649,
2026-01-20T16:24:11.719710+00:00,Thompson,Application Form URL,https://www.thompsonct.org/human-resources/files/employment-application,False,403,https://www.thompsonct.org/human-resources/files/employment-application,False,6918,
2026-01-20T16:24:11.719710+00:00,Tolland,Application Form URL,https://www.tollandct.gov/human-resources/files/town-tolland-application,False,403,https://www.tollandct.gov/human-resources/files/town-tolland-application,False,6904,
2026-01-20T16:24:11.719710+00:00,Thomaston,Employment Page URL,https://www.thomastonct.org/job-openings,True,200,https://www.thomastonct.org/job-openings,False,7749,
2026-01-20T16:24:11.719710+00:00,Torrington,Application Form URL,https://www.torringtonct.org/sites/g/files/vyhlif12226/f/pages/regular_employment_application_revised_8-1-24_fillable_form_9.pdf,False,,,False,6828,"HTTPSConnectionPool(host='www.torringtonct.org', port=443): Max retries exceeded with url: /sites/g/files/vyhlif12226/f/pages/regular_employment_application_revised_8-1-24_fillable_form_9.pdf (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))"
2026-01-20T16:24:11.719710+00:00,Torrington,Employment Page URL,https://www.torringtonct.org/human-resources-department/pages/career-opportunities,False,,,False,7045,"HTTPSConnectionPool(host='www.torringtonct.org', port=443): Max retries exceeded with url: /human-resources-department/pages/career-opportunities (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))"
2026-01-20T16:24:11.719710+00:00,Southington,Employment Page URL,https://www.southington.org/departments/human_resources/index.php,True,200,https://www.southingtonct.gov/departments/human_resources/index.php,False,13734,
2026-01-20T16:24:11.719710+00:00,Suffield,Employment Page URL,https://www.suffieldct.gov/departments/hr,True,200,https://www.suffieldct.gov/departments/hr,False,9354,
2026-01-20T16:24:11.719710+00:00,Trumbull,Employment Page URL,https://www.trumbull-ct.gov/210/Human-Resources-Civil-Service,True,200,https://www.trumbull-ct.gov/210/Human-Resources-Civil-Service,False,7222,
2026-01-20T16:24:11.719710+00:00,Trumbull,Application Form URL,https://www.governmentjobs.com/careers/trumbullct,True,200,https://www.governmentjobs.com/careers/trumbullct,False,7231,
2026-01-20T16:24:11.719710+00:00,Stafford,Application Form URL,https://www.staffordct.org/Departments/Human%20Resources/Town%20of%20Stafford%20employment%20application%20fillable%20pdf%20rev%2002%2013%2024.pdf?t=202502101105290,True,200,https://cms5.revize.com/revize/staffordct/Departments/Human%20Resources/Town%20of%20Stafford%20employment%20application%20fillable%20pdf%20rev%2002%2013%2024.pdf?t=202502101105290&t=202502101105290,False,13299,
2026-01-20T16:24:11.719710+00:00,Vernon,Employment Page URL,https://www.applitrack.com/vernonct/onlineapp/default.aspx,True,200,https://www.applitrack.com/vernonct/onlineapp/default.aspx,False,6966,
2026-01-20T16:24:11.719710+00:00,Voluntown,Employment Page URL,https://www.voluntown.gov/239/Employment-Opportunities,True,200,https://www.voluntown.gov/239/Employment-Opportunities,False,7092,
2026-01-20T16:24:11.719710+00:00,Sterling,Employment Page URL,https://www.sterlingct.us/231/Employment,True,200,https://www.sterlingct.gov/231/Employment,False,13826,
2026-01-20T16:24:11.719710+00:00,Sterling,Application Form URL,https://www.sterlingct.us/DocumentCenter/View/566/Application-for-Employment,True,200,https://www.sterlingct.gov/DocumentCenter/View/566/Application-for-Employment,False,13886,
2026-01-20T16:24:11.719710+00:00,Stratford,Employment Page URL,https://townofstratfordct.sites.thrillshare.com/documents/town-hall/town-departments-%26-services/human-resources/employment-opportunities/415588,True,200,https://townofstratfordct.sites.thrillshare.com/documents/town-hall/town-departments-%26-services/human-resources/employment-opportunities/415588,False,12821,
2026-01-20T16:24:11.719710+00:00,Voluntown,Application Form URL,https://docs.google.com/forms/d/e/1FAIpQLSc2J2VskxFaZiCpBRy_3jGH-bHyRaYPhCQmMJ5cbq0cWL3jOw/viewform,False,401,https://docs.google.com/forms/d/e/1FAIpQLSc2J2VskxFaZiCpBRy_3jGH-bHyRaYPhCQmMJ5cbq0cWL3jOw/viewform,False,6956,
2026-01-20T16:24:11.719710+00:00,Wallingford,Employment Page URL,https://www.wallingfordct.gov/government/departments/human-resources/,True,200,https://www.wallingfordct.gov/government/departments/human-resources/,False,6861,
2026-01-20T16:24:11.719710+00:00,Washington,Employment Page URL,https://www.washingtonct.org/board-of-selectmen/pages/employment,False,403,https://www.washingtonct.org/board-of-selectmen/pages/employment,False,6199,
2026-01-20T16:24:11.719710+00:00,Wallingford,Application Form URL,https://www.governmentjobs.com/careers/wallingfordct/,True,200,https://www.governmentjobs.com/careers/wallingfordct/,False,7181,
2026-01-20T16:24:11.719710+00:00,Warren,Application Form URL,https://www.warrenct.gov/home/files/job-appllication,True,200,https://www.warrenct.gov/sites/g/files/vyhlif3991/f/uploads/job_application.pdf,False,7177,
2026-01-20T16:24:11.719710+00:00,Warren,Employment Page URL,https://www.warrenct.gov/home/pages/employment-opportunities,True,200,https://www.warrenct.gov/home/pages/employment-opportunities,False,7396,
2026-01-20T16:24:11.719710+00:00,Waterbury,Application Form URL,https://www.waterburyct.org/filestorage/103431/106857/106915/106917/City_of_Waterbury_General_Job_Application_v2024.pdf,True,200,https://www.waterburyct.org/filestorage/103431/106857/106915/106917/City_of_Waterbury_General_Job_Application_v2024.pdf,False,6518,
2026-01-20T16:24:11.719710+00:00,Washington,Application Form URL,https://www.washingtonct.org/sites/g/files/vyhlif1396/f/pages/application_for_employment_-_general.pdf,True,200,https://www.washingtonct.org/sites/g/files/vyhlif1396/f/pages/application_for_employment_-_general.pdf,False,7294,
2026-01-20T16:24:11.719710+00:00,Waterbury,Employment Page URL,https://www.waterburyct.org/services/human-resources/employment-information,True,200,https://www.waterburyct.org/services/human-resources/employment-information,False,7297,
2026-01-20T16:24:11.719710+00:00,Waterford,Employment Page URL,https://www.waterfordct.org/Jobs.aspx,True,200,https://www.waterfordct.org/Jobs.aspx,False,7075,
2026-01-20T16:24:11.719710+00:00,Watertown,Employment Page URL,https://www.watertownct.org/how_do_i/apply_for_obtain/job_opportunities.php,True,200,https://www.watertownct.org/how_do_i/apply_for_obtain/job_opportunities.php,False,7040,
2026-01-20T16:24:11.719710+00:00,Waterford,Application Form URL,https://www.waterfordct.org/DocumentCenter/View/2470/Town-of-Waterford-Application-Revised-Oct-2023,True,200,https://www.waterfordct.org/DocumentCenter/View/2470/Town-of-Waterford-Application-Revised-Oct-2023,False,7893,
2026-01-20T16:24:11.719710+00:00,West Hartford,Application Form URL,https://www.applitrack.com/westhartford/onlineapp/default.aspx?all=1,True,200,https://www.applitrack.com/westhartford/onlineapp/default.aspx?all=1,False,7554,
2026-01-20T16:24:11.719710+00:00,West Haven,Employment Page URL,https://www.cityofwesthaven.com/Jobs.aspx,True,200,https://www.cityofwesthaven.com/Jobs.aspx,False,7311,
2026-01-20T16:24:11.719710+00:00,West Hartford,Employment Page URL,https://www.westhartfordct.gov/town-departments/human-resources/job-openings,False,200,https://www.westhartfordct.gov/town-departments/human-resources/job-openings,True,8339,
2026-01-20T16:24:11.719710+00:00,Weston,Employment Page URL,https://www.westonct.gov/about-us/town-hall/municipal-job-openings,False,403,https://www.westonct.gov/about-us/town-hall/municipal-job-openings,False,6731,
2026-01-20T16:24:11.719710+00:00,Westbrook,Employment Page URL,https://www.westbrookct.us/Jobs.aspx,True,200,https://www.westbrookct.us/Jobs.aspx,False,7639,
2026-01-20T16:24:11.719710+00:00,West Haven,Application Form URL,https://www.cityofwesthaven.com/DocumentCenter/View/5426/City-of-West-Haven-Employment-Application-PDF,True,200,https://www.cityofwesthaven.com/DocumentCenter/View/5426/City-of-West-Haven-Employment-Application-PDF,False,7971,
